Difficulty, Duration, Deadline, Priority
2,10,7,Medium: Level 24
2,11,7,Medium: Level 24
2,11,7,Medium: Level 24
2,11,7,Medium: Level 24
2,11,7,Medium: Level 24
2,11,7,Medium: Level 24
2,12,7,Medium: Level 24
2,12,7,Medium: Level 24
2,12,7,Medium: Level 24
2,12,7,Medium: Level 24
2,12,7,Medium: Level 24
2,13,7,Medium: Level 24
2,13,7,Medium: Level 24
2,13,7,Medium: Level 24
2,13,7,Medium: Level 24
2,13,7,Medium: Level 24
2,14,7,Medium: Level 24
2,14,7,Medium: Level 24
2,14,7,Medium: Level 24
2,14,7,Medium: Level 24
2,14,7,Medium: Level 24
2,15,7,Medium: Level 24
2,15,7,Medium: Level 24
2,15,7,Medium: Level 24
2,15,7,Medium: Level 24
2,15,7,Medium: Level 24
2,16,7,Medium: Level 24
2,16,7,Medium: Level 24
2,16,7,Medium: Level 24
2,16,7,Medium: Level 24
2,16,7,Medium: Level 24
2,17,7,Medium: Level 24
2,17,7,Medium: Level 24
2,17,7,Medium: Level 24
2,17,7,Medium: Level 24
2,17,7,Medium: Level 24
2,18,7,Medium: Level 24
2,18,7,Medium: Level 24
2,18,7,Medium: Level 24
2,18,7,Medium: Level 24
2,18,7,Medium: Level 24
2,19,7,Medium: Level 24
2,19,7,Medium: Level 24
2,19,7,Medium: Level 24
2,19,7,Medium: Level 24
2,19,7,Medium: Level 24
2,20,7,Medium: Level 24
2,20,7,Medium: Level 24
2,20,7,Medium: Level 24
2,20,7,Medium: Level 24
2,20,7,Medium: Level 24
0,1,6,Medium: Level 25
0,1,6,Medium: Level 25
0,1,6,Medium: Level 25
0,1,6,Medium: Level 25
0,1,6,Medium: Level 25
0,2,6,Medium: Level 25
0,2,6,Medium: Level 25
0,2,6,Medium: Level 25
0,2,6,Medium: Level 25
0,2,6,Medium: Level 25
0,3,6,Medium: Level 25
0,3,6,Medium: Level 25
0,3,6,Medium: Level 25
0,3,6,Medium: Level 25
0,3,6,Medium: Level 25
0,4,6,Medium: Level 25
0,4,6,Medium: Level 25
0,4,6,Medium: Level 25
0,4,6,Medium: Level 25
0,4,6,Medium: Level 25
0,5,6,Medium: Level 25
0,5,6,Medium: Level 25
0,5,6,Medium: Level 25
0,5,6,Medium: Level 25
0,5,6,Medium: Level 25
0,6,6,Medium: Level 25
0,6,6,Medium: Level 25
0,6,6,Medium: Level 25
0,6,6,Medium: Level 25
0,6,6,Medium: Level 25
0,7,6,Medium: Level 25
0,7,6,Medium: Level 25
0,7,6,Medium: Level 25
0,7,6,Medium: Level 25
0,7,6,Medium: Level 25
0,8,6,Medium: Level 25
0,8,6,Medium: Level 25
0,8,6,Medium: Level 25
0,8,6,Medium: Level 25
0,8,6,Medium: Level 25
0,9,6,Medium: Level 25
0,9,6,Medium: Level 25
0,9,6,Medium: Level 25
0,9,6,Medium: Level 25
0,9,6,Medium: Level 25
0,10,6,Medium: Level 25
0,10,6,Medium: Level 25
0,10,6,Medium: Level 25
0,10,6,Medium: Level 25
0,10,6,Medium: Level 25
0,11,6,Medium: Level 25
0,11,6,Medium: Level 25
0,11,6,Medium: Level 25
0,11,6,Medium: Level 25
0,11,6,Medium: Level 25
0,12,6,Medium: Level 25
0,12,6,Medium: Level 25
0,12,6,Medium: Level 25
0,12,6,Medium: Level 25
0,12,6,Medium: Level 25
0,13,6,Medium: Level 25
0,13,6,Medium: Level 25
0,13,6,Medium: Level 25
0,13,6,Medium: Level 25
0,13,6,Medium: Level 25
0,14,6,Medium: Level 25
0,14,6,Medium: Level 25
0,14,6,Medium: Level 25
0,14,6,Medium: Level 25
0,14,6,Medium: Level 25
0,15,6,Medium: Level 25
0,15,6,Medium: Level 25
0,15,6,Medium: Level 25
0,15,6,Medium: Level 25
0,15,6,Medium: Level 25
0,16,6,Medium: Level 25
0,16,6,Medium: Level 25
0,16,6,Medium: Level 25
0,16,6,Medium: Level 25
0,16,6,Medium: Level 25
0,17,6,Medium: Level 25
0,17,6,Medium: Level 25
0,17,6,Medium: Level 25
0,17,6,Medium: Level 25
0,17,6,Medium: Level 25
0,18,6,Medium: Level 25
0,18,6,Medium: Level 25
0,18,6,Medium: Level 25
0,18,6,Medium: Level 25
0,18,6,Medium: Level 25
0,19,6,Medium: Level 25
0,19,6,Medium: Level 25
0,19,6,Medium: Level 25
0,19,6,Medium: Level 25
0,19,6,Medium: Level 25
0,20,6,Medium: Level 25
0,20,6,Medium: Level 25
0,20,6,Medium: Level 25
0,20,6,Medium: Level 25
0,20,6,Medium: Level 25
1,1,6,Medium: Level 25
1,1,6,Medium: Level 25
1,1,6,Medium: Level 25
1,1,6,Medium: Level 25
1,1,6,Medium: Level 25
1,2,6,Medium: Level 25
1,2,6,Medium: Level 25
1,2,6,Medium: Level 25
1,2,6,Medium: Level 25
1,2,6,Medium: Level 25
1,3,6,Medium: Level 25
1,3,6,Medium: Level 25
1,3,6,Medium: Level 25
1,3,6,Medium: Level 25
1,3,6,Medium: Level 25
1,4,6,Medium: Level 25
1,4,6,Medium: Level 25
1,4,6,Medium: Level 25
1,4,6,Medium: Level 25
1,4,6,Medium: Level 25
1,5,6,Medium: Level 25
1,5,6,Medium: Level 25
1,5,6,Medium: Level 25
1,5,6,Medium: Level 25
1,5,6,Medium: Level 25
1,6,6,Medium: Level 25
1,6,6,Medium: Level 25
1,6,6,Medium: Level 25
1,6,6,Medium: Level 25
1,6,6,Medium: Level 25
1,7,6,Medium: Level 25
1,7,6,Medium: Level 25
1,7,6,Medium: Level 25
1,7,6,Medium: Level 25
1,7,6,Medium: Level 25
1,8,6,Medium: Level 25
1,8,6,Medium: Level 25
1,8,6,Medium: Level 25
1,8,6,Medium: Level 25
1,8,6,Medium: Level 25
1,9,6,Medium: Level 25
1,9,6,Medium: Level 25
1,9,6,Medium: Level 25
1,9,6,Medium: Level 25
1,9,6,Medium: Level 25
1,10,6,Medium: Level 25
1,10,6,Medium: Level 25
1,10,6,Medium: Level 25
1,10,6,Medium: Level 25
1,10,6,Medium: Level 25
1,11,6,Medium: Level 25
1,11,6,Medium: Level 25
1,11,6,Medium: Level 25
1,11,6,Medium: Level 25
1,11,6,Medium: Level 25
1,12,6,Medium: Level 25
1,12,6,Medium: Level 25
1,12,6,Medium: Level 25
1,12,6,Medium: Level 25
1,12,6,Medium: Level 25
1,13,6,Medium: Level 25
1,13,6,Medium: Level 25
1,13,6,Medium: Level 25
1,13,6,Medium: Level 25
1,13,6,Medium: Level 25
1,14,6,Medium: Level 25
1,14,6,Medium: Level 25
1,14,6,Medium: Level 25
1,14,6,Medium: Level 25
1,14,6,Medium: Level 25
1,15,6,Medium: Level 25
1,15,6,Medium: Level 25
1,15,6,Medium: Level 25
1,15,6,Medium: Level 25
1,15,6,Medium: Level 25
1,16,6,Medium: Level 25
1,16,6,Medium: Level 25
1,16,6,Medium: Level 25
1,16,6,Medium: Level 25
1,16,6,Medium: Level 25
1,17,6,Medium: Level 25
1,17,6,Medium: Level 25
1,17,6,Medium: Level 25
1,17,6,Medium: Level 25
1,17,6,Medium: Level 25
1,18,6,Medium: Level 25
1,18,6,Medium: Level 25
1,18,6,Medium: Level 25
1,18,6,Medium: Level 25
1,18,6,Medium: Level 25
1,19,6,Medium: Level 25
1,19,6,Medium: Level 25
1,19,6,Medium: Level 25
1,19,6,Medium: Level 25
1,19,6,Medium: Level 25
1,20,6,Medium: Level 25
1,20,6,Medium: Level 25
1,20,6,Medium: Level 25
1,20,6,Medium: Level 25
1,20,6,Medium: Level 25
2,1,6,Medium: Level 25
2,1,6,Medium: Level 25
2,1,6,Medium: Level 25
2,1,6,Medium: Level 25
2,1,6,Medium: Level 25
2,2,6,Medium: Level 25
2,2,6,Medium: Level 25
2,2,6,Medium: Level 25
2,2,6,Medium: Level 25
2,2,6,Medium: Level 25
2,3,6,Medium: Level 25
2,3,6,Medium: Level 25
2,3,6,Medium: Level 25
2,3,6,Medium: Level 25
2,3,6,Medium: Level 25
2,4,6,Medium: Level 25
2,4,6,Medium: Level 25
2,4,6,Medium: Level 25
2,4,6,Medium: Level 25
2,4,6,Medium: Level 25
2,5,6,Medium: Level 25
2,5,6,Medium: Level 25
2,5,6,Medium: Level 25
2,5,6,Medium: Level 25
2,5,6,Medium: Level 25
2,6,6,Medium: Level 25
2,6,6,Medium: Level 25
2,6,6,Medium: Level 25
2,6,6,Medium: Level 25
2,6,6,Medium: Level 25
2,7,6,Medium: Level 25
2,7,6,Medium: Level 25
2,7,6,Medium: Level 25
2,7,6,Medium: Level 25
2,7,6,Medium: Level 25
2,8,6,Medium: Level 25
2,8,6,Medium: Level 25
2,8,6,Medium: Level 25
2,8,6,Medium: Level 25
2,8,6,Medium: Level 25
2,9,6,Medium: Level 25
2,9,6,Medium: Level 25
2,9,6,Medium: Level 25
2,9,6,Medium: Level 25
2,9,6,Medium: Level 25
2,10,6,Medium: Level 25
2,10,6,Medium: Level 25
2,10,6,Medium: Level 25
2,10,6,Medium: Level 25
2,10,6,Medium: Level 25
2,11,6,Medium: Level 25
2,11,6,Medium: Level 25
2,11,6,Medium: Level 25
2,11,6,Medium: Level 25
2,11,6,Medium: Level 25
2,12,6,Medium: Level 25
2,12,6,Medium: Level 25
2,12,6,Medium: Level 25
2,12,6,Medium: Level 25
2,12,6,Medium: Level 25
2,13,6,Medium: Level 25
2,13,6,Medium: Level 25
2,13,6,Medium: Level 25
2,13,6,Medium: Level 25
2,13,6,Medium: Level 25
2,14,6,Medium: Level 25
2,14,6,Medium: Level 25
2,14,6,Medium: Level 25
2,14,6,Medium: Level 25
2,14,6,Medium: Level 25
2,15,6,Medium: Level 25
2,15,6,Medium: Level 25
2,15,6,Medium: Level 25
2,15,6,Medium: Level 25
2,15,6,Medium: Level 25
2,16,6,Medium: Level 25
2,16,6,Medium: Level 25
2,16,6,Medium: Level 25
2,16,6,Medium: Level 25
2,16,6,Medium: Level 25
2,17,6,Medium: Level 25
2,17,6,Medium: Level 25
2,17,6,Medium: Level 25
2,17,6,Medium: Level 25
2,17,6,Medium: Level 25
2,18,6,Medium: Level 25
2,18,6,Medium: Level 25
2,18,6,Medium: Level 25
2,18,6,Medium: Level 25
2,18,6,Medium: Level 25
2,19,6,Medium: Level 25
2,19,6,Medium: Level 25
2,19,6,Medium: Level 25
2,19,6,Medium: Level 25
2,19,6,Medium: Level 25
2,20,6,Medium: Level 25
2,20,6,Medium: Level 25
2,20,6,Medium: Level 25
2,20,6,Medium: Level 25
2,20,6,Medium: Level 25
0,1,5,Medium: Level 26
0,1,5,Medium: Level 26
0,1,5,Medium: Level 26
0,1,5,Medium: Level 26
0,1,5,Medium: Level 26
0,2,5,Medium: Level 26
0,2,5,Medium: Level 26
0,2,5,Medium: Level 26
0,2,5,Medium: Level 26
0,2,5,Medium: Level 26
0,3,5,Medium: Level 26
0,3,5,Medium: Level 26
0,3,5,Medium: Level 26
0,3,5,Medium: Level 26
0,3,5,Medium: Level 26
0,4,5,Medium: Level 26
0,4,5,Medium: Level 26
0,4,5,Medium: Level 26
0,4,5,Medium: Level 26
0,4,5,Medium: Level 26
0,5,5,Medium: Level 26
0,5,5,Medium: Level 26
0,5,5,Medium: Level 26
0,5,5,Medium: Level 26
0,5,5,Medium: Level 26
0,6,5,Medium: Level 26
0,6,5,Medium: Level 26
0,6,5,Medium: Level 26
0,6,5,Medium: Level 26
0,6,5,Medium: Level 26
0,7,5,Medium: Level 26
0,7,5,Medium: Level 26
0,7,5,Medium: Level 26
0,7,5,Medium: Level 26
0,7,5,Medium: Level 26
0,8,5,Medium: Level 26
0,8,5,Medium: Level 26
0,8,5,Medium: Level 26
0,8,5,Medium: Level 26
0,8,5,Medium: Level 26
0,9,5,Medium: Level 26
0,9,5,Medium: Level 26
0,9,5,Medium: Level 26
0,9,5,Medium: Level 26
0,9,5,Medium: Level 26
0,10,5,Medium: Level 26
0,10,5,Medium: Level 26
0,10,5,Medium: Level 26
0,10,5,Medium: Level 26
0,10,5,Medium: Level 26
0,11,5,Medium: Level 26
0,11,5,Medium: Level 26
0,11,5,Medium: Level 26
0,11,5,Medium: Level 26
0,11,5,Medium: Level 26
0,12,5,Medium: Level 26
0,12,5,Medium: Level 26
0,12,5,Medium: Level 26
0,12,5,Medium: Level 26
0,12,5,Medium: Level 26
0,13,5,Medium: Level 26
0,13,5,Medium: Level 26
0,13,5,Medium: Level 26
0,13,5,Medium: Level 26
0,13,5,Medium: Level 26
0,14,5,Medium: Level 26
0,14,5,Medium: Level 26
0,14,5,Medium: Level 26
0,14,5,Medium: Level 26
0,14,5,Medium: Level 26
0,15,5,Medium: Level 26
0,15,5,Medium: Level 26
0,15,5,Medium: Level 26
0,15,5,Medium: Level 26
0,15,5,Medium: Level 26
0,16,5,Medium: Level 26
0,16,5,Medium: Level 26
0,16,5,Medium: Level 26
0,16,5,Medium: Level 26
0,16,5,Medium: Level 26
0,17,5,Medium: Level 26
0,17,5,Medium: Level 26
0,17,5,Medium: Level 26
0,17,5,Medium: Level 26
0,17,5,Medium: Level 26
0,18,5,Medium: Level 26
0,18,5,Medium: Level 26
0,18,5,Medium: Level 26
0,18,5,Medium: Level 26
0,18,5,Medium: Level 26
0,19,5,Medium: Level 26
0,19,5,Medium: Level 26
0,19,5,Medium: Level 26
0,19,5,Medium: Level 26
0,19,5,Medium: Level 26
0,20,5,Medium: Level 26
0,20,5,Medium: Level 26
0,20,5,Medium: Level 26
0,20,5,Medium: Level 26
0,20,5,Medium: Level 26
1,1,5,Medium: Level 26
1,1,5,Medium: Level 26
1,1,5,Medium: Level 26
1,1,5,Medium: Level 26
1,1,5,Medium: Level 26
1,2,5,Medium: Level 26
1,2,5,Medium: Level 26
1,2,5,Medium: Level 26
1,2,5,Medium: Level 26
1,2,5,Medium: Level 26
1,3,5,Medium: Level 26
1,3,5,Medium: Level 26
1,3,5,Medium: Level 26
1,3,5,Medium: Level 26
1,3,5,Medium: Level 26
1,4,5,Medium: Level 26
1,4,5,Medium: Level 26
1,4,5,Medium: Level 26
1,4,5,Medium: Level 26
1,4,5,Medium: Level 26
1,5,5,Medium: Level 26
1,5,5,Medium: Level 26
1,5,5,Medium: Level 26
1,5,5,Medium: Level 26
1,5,5,Medium: Level 26
1,6,5,Medium: Level 26
1,6,5,Medium: Level 26
1,6,5,Medium: Level 26
1,6,5,Medium: Level 26
1,6,5,Medium: Level 26
1,7,5,Medium: Level 26
1,7,5,Medium: Level 26
1,7,5,Medium: Level 26
1,7,5,Medium: Level 26
1,7,5,Medium: Level 26
1,8,5,Medium: Level 26
1,8,5,Medium: Level 26
1,8,5,Medium: Level 26
1,8,5,Medium: Level 26
1,8,5,Medium: Level 26
1,9,5,Medium: Level 26
1,9,5,Medium: Level 26
1,9,5,Medium: Level 26
1,9,5,Medium: Level 26
1,9,5,Medium: Level 26
1,10,5,Medium: Level 26
1,10,5,Medium: Level 26
1,10,5,Medium: Level 26
1,10,5,Medium: Level 26
1,10,5,Medium: Level 26
1,11,5,Medium: Level 26
1,11,5,Medium: Level 26
1,11,5,Medium: Level 26
1,11,5,Medium: Level 26
1,11,5,Medium: Level 26
1,12,5,Medium: Level 26
1,12,5,Medium: Level 26
1,12,5,Medium: Level 26
1,12,5,Medium: Level 26
1,12,5,Medium: Level 26
1,13,5,Medium: Level 26
1,13,5,Medium: Level 26
1,13,5,Medium: Level 26
1,13,5,Medium: Level 26
1,13,5,Medium: Level 26
1,14,5,Medium: Level 26
1,14,5,Medium: Level 26
1,14,5,Medium: Level 26
1,14,5,Medium: Level 26
1,14,5,Medium: Level 26
1,15,5,Medium: Level 26
1,15,5,Medium: Level 26
1,15,5,Medium: Level 26
1,15,5,Medium: Level 26
1,15,5,Medium: Level 26
1,16,5,Medium: Level 26
1,16,5,Medium: Level 26
1,16,5,Medium: Level 26
1,16,5,Medium: Level 26
1,16,5,Medium: Level 26
1,17,5,Medium: Level 26
1,17,5,Medium: Level 26
1,17,5,Medium: Level 26
1,17,5,Medium: Level 26
1,17,5,Medium: Level 26
1,18,5,Medium: Level 26
1,18,5,Medium: Level 26
1,18,5,Medium: Level 26
1,18,5,Medium: Level 26
1,18,5,Medium: Level 26
1,19,5,Medium: Level 26
1,19,5,Medium: Level 26
1,19,5,Medium: Level 26
1,19,5,Medium: Level 26
1,19,5,Medium: Level 26
1,20,5,Medium: Level 26
1,20,5,Medium: Level 26
1,20,5,Medium: Level 26
1,20,5,Medium: Level 26
1,20,5,Medium: Level 26
2,1,5,Medium: Level 26
2,1,5,Medium: Level 26
2,1,5,Medium: Level 26
2,1,5,Medium: Level 26
2,1,5,Medium: Level 26
2,2,5,Medium: Level 26
2,2,5,Medium: Level 26
2,2,5,Medium: Level 26
2,2,5,Medium: Level 26
2,2,5,Medium: Level 26
2,3,5,Medium: Level 26
2,3,5,Medium: Level 26
2,3,5,Medium: Level 26
2,3,5,Medium: Level 26
2,3,5,Medium: Level 26
2,4,5,Medium: Level 26
2,4,5,Medium: Level 26
2,4,5,Medium: Level 26
2,4,5,Medium: Level 26
2,4,5,Medium: Level 26
2,5,5,Medium: Level 26
2,5,5,Medium: Level 26
2,5,5,Medium: Level 26
2,5,5,Medium: Level 26
2,5,5,Medium: Level 26
2,6,5,Medium: Level 26
2,6,5,Medium: Level 26
2,6,5,Medium: Level 26
2,6,5,Medium: Level 26
2,6,5,Medium: Level 26
2,7,5,Medium: Level 26
2,7,5,Medium: Level 26
2,7,5,Medium: Level 26
2,7,5,Medium: Level 26
2,7,5,Medium: Level 26
2,8,5,Medium: Level 26
2,8,5,Medium: Level 26
2,8,5,Medium: Level 26
2,8,5,Medium: Level 26
2,8,5,Medium: Level 26
2,9,5,Medium: Level 26
2,9,5,Medium: Level 26
2,9,5,Medium: Level 26
2,9,5,Medium: Level 26
2,9,5,Medium: Level 26
2,10,5,Medium: Level 26
2,10,5,Medium: Level 26
2,10,5,Medium: Level 26
2,10,5,Medium: Level 26
2,10,5,Medium: Level 26
2,11,5,Medium: Level 26
2,11,5,Medium: Level 26
2,11,5,Medium: Level 26
2,11,5,Medium: Level 26
2,11,5,Medium: Level 26
2,12,5,Medium: Level 26
2,12,5,Medium: Level 26
2,12,5,Medium: Level 26
2,12,5,Medium: Level 26
2,12,5,Medium: Level 26
2,13,5,Medium: Level 26
2,13,5,Medium: Level 26
2,13,5,Medium: Level 26
2,13,5,Medium: Level 26
2,13,5,Medium: Level 26
2,14,5,Medium: Level 26
2,14,5,Medium: Level 26
2,14,5,Medium: Level 26
2,14,5,Medium: Level 26
2,14,5,Medium: Level 26
2,15,5,Medium: Level 26
2,15,5,Medium: Level 26
2,15,5,Medium: Level 26
2,15,5,Medium: Level 26
2,15,5,Medium: Level 26
2,16,5,Medium: Level 26
2,16,5,Medium: Level 26
2,16,5,Medium: Level 26
2,16,5,Medium: Level 26
2,16,5,Medium: Level 26
2,17,5,Medium: Level 26
2,17,5,Medium: Level 26
2,17,5,Medium: Level 26
2,17,5,Medium: Level 26
2,17,5,Medium: Level 26
2,18,5,Medium: Level 26
2,18,5,Medium: Level 26
2,18,5,Medium: Level 26
2,18,5,Medium: Level 26
2,18,5,Medium: Level 26
2,19,5,Medium: Level 26
2,19,5,Medium: Level 26
2,19,5,Medium: Level 26
2,19,5,Medium: Level 26
2,19,5,Medium: Level 26
2,20,5,Medium: Level 26
2,20,5,Medium: Level 26
2,20,5,Medium: Level 26
2,20,5,Medium: Level 26
2,20,5,Medium: Level 26
0,1,4,Medium: Level 27
0,1,4,Medium: Level 27
0,1,4,Medium: Level 27
0,1,4,Medium: Level 27
0,1,4,Medium: Level 27
0,2,4,Medium: Level 27
0,2,4,Medium: Level 27
0,2,4,Medium: Level 27
0,2,4,Medium: Level 27
0,2,4,Medium: Level 27
0,3,4,Medium: Level 27
0,3,4,Medium: Level 27
0,3,4,Medium: Level 27
0,3,4,Medium: Level 27
0,3,4,Medium: Level 27
0,4,4,Medium: Level 27
0,4,4,Medium: Level 27
0,4,4,Medium: Level 27
0,4,4,Medium: Level 27
0,4,4,Medium: Level 27
0,5,4,Medium: Level 27
0,5,4,Medium: Level 27
0,5,4,Medium: Level 27
0,5,4,Medium: Level 27
0,5,4,Medium: Level 27
0,6,4,Medium: Level 27
0,6,4,Medium: Level 27
0,6,4,Medium: Level 27
0,6,4,Medium: Level 27
0,6,4,Medium: Level 27
0,7,4,Medium: Level 27
0,7,4,Medium: Level 27
0,7,4,Medium: Level 27
0,7,4,Medium: Level 27
0,7,4,Medium: Level 27
0,8,4,Medium: Level 27
0,8,4,Medium: Level 27
0,8,4,Medium: Level 27
0,8,4,Medium: Level 27
0,8,4,Medium: Level 27
0,9,4,Medium: Level 27
0,9,4,Medium: Level 27
0,9,4,Medium: Level 27
0,9,4,Medium: Level 27
0,9,4,Medium: Level 27
0,10,4,Medium: Level 27
0,10,4,Medium: Level 27
0,10,4,Medium: Level 27
0,10,4,Medium: Level 27
0,10,4,Medium: Level 27
0,11,4,Medium: Level 27
0,11,4,Medium: Level 27
0,11,4,Medium: Level 27
0,11,4,Medium: Level 27
0,11,4,Medium: Level 27
0,12,4,Medium: Level 27
0,12,4,Medium: Level 27
0,12,4,Medium: Level 27
0,12,4,Medium: Level 27
0,12,4,Medium: Level 27
0,13,4,Medium: Level 27
0,13,4,Medium: Level 27
0,13,4,Medium: Level 27
0,13,4,Medium: Level 27
0,13,4,Medium: Level 27
0,14,4,Medium: Level 27
0,14,4,Medium: Level 27
0,14,4,Medium: Level 27
0,14,4,Medium: Level 27
0,14,4,Medium: Level 27
0,15,4,Medium: Level 27
0,15,4,Medium: Level 27
0,15,4,Medium: Level 27
0,15,4,Medium: Level 27
0,15,4,Medium: Level 27
0,16,4,Medium: Level 27
0,16,4,Medium: Level 27
0,16,4,Medium: Level 27
0,16,4,Medium: Level 27
0,16,4,Medium: Level 27
0,17,4,Medium: Level 27
0,17,4,Medium: Level 27
0,17,4,Medium: Level 27
0,17,4,Medium: Level 27
0,17,4,Medium: Level 27
0,18,4,Medium: Level 27
0,18,4,Medium: Level 27
0,18,4,Medium: Level 27
0,18,4,Medium: Level 27
0,18,4,Medium: Level 27
0,19,4,Medium: Level 27
0,19,4,Medium: Level 27
0,19,4,Medium: Level 27
0,19,4,Medium: Level 27
0,19,4,Medium: Level 27
0,20,4,Medium: Level 27
0,20,4,Medium: Level 27
0,20,4,Medium: Level 27
0,20,4,Medium: Level 27
0,20,4,Medium: Level 27
1,1,4,Medium: Level 27
1,1,4,Medium: Level 27
1,1,4,Medium: Level 27
1,1,4,Medium: Level 27
1,1,4,Medium: Level 27
1,2,4,Medium: Level 27
1,2,4,Medium: Level 27
1,2,4,Medium: Level 27
1,2,4,Medium: Level 27
1,2,4,Medium: Level 27
1,3,4,Medium: Level 27
1,3,4,Medium: Level 27
1,3,4,Medium: Level 27
1,3,4,Medium: Level 27
1,3,4,Medium: Level 27
1,4,4,Medium: Level 27
1,4,4,Medium: Level 27
1,4,4,Medium: Level 27
1,4,4,Medium: Level 27
1,4,4,Medium: Level 27
1,5,4,Medium: Level 27
1,5,4,Medium: Level 27
1,5,4,Medium: Level 27
1,5,4,Medium: Level 27
1,5,4,Medium: Level 27
1,6,4,Medium: Level 27
1,6,4,Medium: Level 27
1,6,4,Medium: Level 27
1,6,4,Medium: Level 27
1,6,4,Medium: Level 27
1,7,4,Medium: Level 27
1,7,4,Medium: Level 27
1,7,4,Medium: Level 27
1,7,4,Medium: Level 27
1,7,4,Medium: Level 27
1,8,4,Medium: Level 27
1,8,4,Medium: Level 27
1,8,4,Medium: Level 27
1,8,4,Medium: Level 27
1,8,4,Medium: Level 27
1,9,4,Medium: Level 27
1,9,4,Medium: Level 27
1,9,4,Medium: Level 27
1,9,4,Medium: Level 27
1,9,4,Medium: Level 27
1,10,4,Medium: Level 27
1,10,4,Medium: Level 27
1,10,4,Medium: Level 27
1,10,4,Medium: Level 27
1,10,4,Medium: Level 27
1,11,4,Medium: Level 27
1,11,4,Medium: Level 27
1,11,4,Medium: Level 27
1,11,4,Medium: Level 27
1,11,4,Medium: Level 27
1,12,4,Medium: Level 27
1,12,4,Medium: Level 27
1,12,4,Medium: Level 27
1,12,4,Medium: Level 27
1,12,4,Medium: Level 27
1,13,4,Medium: Level 27
1,13,4,Medium: Level 27
1,13,4,Medium: Level 27
1,13,4,Medium: Level 27
1,13,4,Medium: Level 27
1,14,4,Medium: Level 27
1,14,4,Medium: Level 27
1,14,4,Medium: Level 27
1,14,4,Medium: Level 27
1,14,4,Medium: Level 27
1,15,4,Medium: Level 27
1,15,4,Medium: Level 27
1,15,4,Medium: Level 27
1,15,4,Medium: Level 27
1,15,4,Medium: Level 27
1,16,4,Medium: Level 27
1,16,4,Medium: Level 27
1,16,4,Medium: Level 27
1,16,4,Medium: Level 27
1,16,4,Medium: Level 27
1,17,4,Medium: Level 27
1,17,4,Medium: Level 27
1,17,4,Medium: Level 27
1,17,4,Medium: Level 27
1,17,4,Medium: Level 27
1,18,4,Medium: Level 27
1,18,4,Medium: Level 27
1,18,4,Medium: Level 27
1,18,4,Medium: Level 27
1,18,4,Medium: Level 27
1,19,4,Medium: Level 27
1,19,4,Medium: Level 27
1,19,4,Medium: Level 27
1,19,4,Medium: Level 27
1,19,4,Medium: Level 27
1,20,4,Medium: Level 27
1,20,4,Medium: Level 27
1,20,4,Medium: Level 27
1,20,4,Medium: Level 27
1,20,4,Medium: Level 27
2,1,4,Medium: Level 27
2,1,4,Medium: Level 27
2,1,4,Medium: Level 27
2,1,4,Medium: Level 27
2,1,4,Medium: Level 27
2,2,4,Medium: Level 27
2,2,4,Medium: Level 27
2,2,4,Medium: Level 27
2,2,4,Medium: Level 27
2,2,4,Medium: Level 27
2,3,4,Medium: Level 27
2,3,4,Medium: Level 27
2,3,4,Medium: Level 27
2,3,4,Medium: Level 27
2,3,4,Medium: Level 27
2,4,4,Medium: Level 27
2,4,4,Medium: Level 27
2,4,4,Medium: Level 27
2,4,4,Medium: Level 27
2,4,4,Medium: Level 27
2,5,4,Medium: Level 27
2,5,4,Medium: Level 27
2,5,4,Medium: Level 27
2,5,4,Medium: Level 27
2,5,4,Medium: Level 27
2,6,4,Medium: Level 27
2,6,4,Medium: Level 27
2,6,4,Medium: Level 27
2,6,4,Medium: Level 27
2,6,4,Medium: Level 27
2,7,4,Medium: Level 27
2,7,4,Medium: Level 27
2,7,4,Medium: Level 27
2,7,4,Medium: Level 27
2,7,4,Medium: Level 27
2,8,4,Medium: Level 27
2,8,4,Medium: Level 27
2,8,4,Medium: Level 27
2,8,4,Medium: Level 27
2,8,4,Medium: Level 27
2,9,4,Medium: Level 27
2,9,4,Medium: Level 27
2,9,4,Medium: Level 27
2,9,4,Medium: Level 27
2,9,4,Medium: Level 27
2,10,4,Medium: Level 27
2,10,4,Medium: Level 27
2,10,4,Medium: Level 27
2,10,4,Medium: Level 27
2,10,4,Medium: Level 27
2,11,4,Medium: Level 27
2,11,4,Medium: Level 27
2,11,4,Medium: Level 27
2,11,4,Medium: Level 27
2,11,4,Medium: Level 27
2,12,4,Medium: Level 27
2,12,4,Medium: Level 27
2,12,4,Medium: Level 27
2,12,4,Medium: Level 27
2,12,4,Medium: Level 27
2,13,4,Medium: Level 27
2,13,4,Medium: Level 27
2,13,4,Medium: Level 27
2,13,4,Medium: Level 27
2,13,4,Medium: Level 27
2,14,4,Medium: Level 27
2,14,4,Medium: Level 27
2,14,4,Medium: Level 27
2,14,4,Medium: Level 27
2,14,4,Medium: Level 27
2,15,4,Medium: Level 27
2,15,4,Medium: Level 27
2,15,4,Medium: Level 27
2,15,4,Medium: Level 27
2,15,4,Medium: Level 27
2,16,4,Medium: Level 27
2,16,4,Medium: Level 27
2,16,4,Medium: Level 27
2,16,4,Medium: Level 27
2,16,4,Medium: Level 27
2,17,4,Medium: Level 27
